address_id,streetaddress,xcoord,ycoord,latitude,longitude,city,state,zipcode,maraddressrepositoryid,ward
9646,333 E STREET NE,399933.9,136458.11,38.89597187,-77.00076197,WASHINGTON,DC,20002,36231,6
9647,1200 OATES STREET NE,401040.93,137513.92,38.90548203,-76.98799904,WASHINGTON,DC,20002,285911,5
9648,2306 NORTH CAPITOL STREET NW,399190.63,139201.21,38.92068229,-77.00933328,WASHINGTON,DC,20002,228149,5
9649,2649 CONNECTICUT AVENUE NW,395498.72,139681.09,38.92499371,-77.05190981,WASHINGTON,DC,20008,219109,3
9650,4611 ELLICOTT STREET NW,392090.54,142855.92,38.95356976,-77.09125032,WASHINGTON,DC,20016,267103,3
9651,1 - 99 BLOCK OF T STREET NW,399080.46999999,138633.330007,38.9155662,-77.01060283,WASHINGTON,DC,20001,804854,5
9652,SOUTH DAKOTA AVENUE NE AND GALLOWAY STREET NE,400275.8100142,142748.20702419,38.95263469,-76.99681806,WASHINGTON,DC,20011,903629,5
9653,1024 IRVING STREET NE,400740.73,140096.17,38.92874443,-76.99145728,WASHINGTON,DC,20017,75240,5
9654,81 NEW YORK AVENUE NW,398977.15,137643.2,38.90664699,-77.01179271,WASHINGTON,DC,20001,237095,5
9655,1344 QUINCY STREET NW,397298.55,141058.06,38.93740559,-77.03115918,WASHINGTON,DC,20011,225262,4
9656,1605 CATON PLACE NW,394378.9,138269.82,38.91227442,-77.06481228,WASHINGTON,DC,20007,273673,2
9657,3298 ABERFOYLE PLACE NW,394486.65,145523.74,38.97762045,-77.0636282,WASHINGTON,DC,20015,260926,4
9658,919 DELAFIELD PLACE NW,397731.18,142366.71,38.94919551,-77.02617345,WASHINGTON,DC,20011,252093,4
9659,3636 16TH STREET NW,396769.33,140949.77,38.9364283,-77.03726282,WASHINGTON,DC,20010,243225,1
9660,6100  - 6123 BLOCK OF 8TH STREET NW,397902.18999999,144017.45000701,38.9640659,-77.0242057,WASHINGTON,DC,20011,808565,4
9661,4304 ALABAMA AVENUE SE,405404.97,133918.17,38.87307451,-76.93771397,WASHINGTON,DC,20019,24034,7
9662,3400 - 3430 BLOCK OF BROWN STREET NW,396738.21,140714.850007,38.93431162,-77.03762064,WASHINGTON,DC,20010,813448,1
9663,60 CHANNING STREET NW,399016.38,139367.15,38.92217695,-77.01134289,WASHINGTON,DC,20001,228288,5
9664,1621 11TH PLACE NE,401102.81,137789.24,38.90796247,-76.98728517,WASHINGTON,DC,20002,59512,5
9665,1535 CONSTITUTION AVENUE NE,401514.86,135999.59,38.89184005,-76.9825384,WASHINGTON,DC,20002,152310,7
9666,1569 44TH STREET NW,392987.68,138059.94,38.91037375,-77.08085115,WASHINGTON,DC,20007,270898,3
9667,2722 MARTIN LUTHER KING JR AVENUE SE,400575.49,131605.53,38.85225737,-76.99337008,WASHINGTON,DC,20032,334871,8
9668,73 Q STREET SW,399007.75,133677.14,38.87091926,-77.01143419,WASHINGTON,DC,20024,78202,6
9669,3047 30TH STREET SE,403061.1,131505.88,38.85135488,-76.9647351,WASHINGTON,DC,20020,41272,8
9670,1524 CONSTITUTION AVENUE NE,401481.35,136037.61,38.8921826,-76.98292458,WASHINGTON,DC,20002,61446,7
9671,6031 KANSAS AVENUE NW,399192.54,143905.69,38.96306127,-77.00931679,WASHINGTON,DC,20011,259606,4
9672,1330 KENNEDY STREET NW,397310.82,143122.33,38.95600115,-77.03102574,WASHINGTON,DC,20011,254890,4
9673,2021 K STREET NW,396029.37,137227.38,38.90289276,-77.04577605,WASHINGTON,DC,20006,242500,2
9674,217 FLORIDA AVENUE NW,398724.12,138400.02,38.91346435,-77.01471137,WASHINGTON,DC,20001,230013,5
9675,600 ELMIRA STREET SE,400131.56,128675.23,38.82586042,-76.99848493,WASHINGTON,DC,20032,5814,8
9676,1027 4TH STREET NE,399970.37,137296.81,38.90352718,-77.0003416,WASHINGTON,DC,20002,75300,6
9677,1520 CONSTITUTION AVENUE NE,401470.45,136036.79,38.89217524,-76.98305023,WASHINGTON,DC,20002,61712,7
9678,1512 POTOMAC AVENUE SE,401493.25,134877.57,38.8817325,-76.98278993,WASHINGTON,DC,20003,62005,7
9679,1915 2ND STREET NW,398773.04,138687.29,38.91605225,-77.01414782,WASHINGTON,DC,20001,227445,5
9680,1425 SHEPHERD STREET NW,397060.95,141339.96,38.93994427,-77.03390092,WASHINGTON,DC,20011,259067,4
9681,1515 CONSTITUTION AVENUE NE,401470.78,135998.95,38.89183436,-76.98304651,WASHINGTON,DC,20002,61897,7
9682,1224 M STREET NW,397488.48,137508.0,38.90542573,-77.02895549,WASHINGTON,DC,20005,240917,2
9683,5201 NEW HAMPSHIRE AVENUE NW,399035.61,142852.64,38.95357496,-77.01112603,WASHINGTON,DC,20011,246047,4
9684,3001 SHERMAN AVENUE NW,397760.1,140009.95,38.92796519,-77.02583213,WASHINGTON,DC,20001,232775,1
9685,32 14TH STREET NE,401234.54,135876.96,38.89073579,-76.98576983,WASHINGTON,DC,20002,39136,6
9686,307 M STREET NE,399930.86,137514.42,38.90548749,-77.00079712,WASHINGTON,DC,20002,40874,6
9687,512 QUACKENBOS STREET NW,398214.35,143966.43,38.96360732,-77.02060369,WASHINGTON,DC,20011,246377,4
9688,2901 16TH STREET NW,396865.0,139847.43,38.92649843,-77.03615432,WASHINGTON,DC,20009,226346,1
9689,122 F STREET SE,399560.8,134925.85,38.88216859,-77.00506192,WASHINGTON,DC,20003,71070,6
9690,7705 13TH STREET NW,397450.66,146195.47,38.98368514,-77.0294238,WASHINGTON,DC,20012,253606,4
9691,602 GALVESTON STREET SE,400051.63,128473.43,38.82404252,-76.99940543,WASHINGTON,DC,20032,5427,8
9692,5221 DIX STREET NE,406456.51,136349.85,38.89497292,-76.92557334,WASHINGTON,DC,20019,306173,7
9693,5318 MACARTHUR BOULEVARD NW,390877.92,140018.01,38.92799297,-77.1052024,WASHINGTON,DC,20016,268745,3
9694,633 F STREET NE,400233.93,136586.51,38.89712851,-76.99730332,WASHINGTON,DC,20002,2611,6
9695,1726 Q STREET NW,396549.55,138120.78,38.91094302,-77.03978356,WASHINGTON,DC,20009,225858,2
9696,1730 - 1799 BLOCK OF L STREET NE,401861.94999999,137317.81000701,38.90371405,-76.97853396,WASHINGTON,DC,20002,812670,5
9697,1017 3RD PLACE SE,399877.37,134448.23,38.8778661,-77.00141326,WASHINGTON,DC,20003,308446,8
9698,1900 L STREET NW,396191.67,137302.15,38.90356704,-77.04390536,WASHINGTON,DC,20036,242547,2
9699,700 - 799 BLOCK OF D STREET SE,400383.7314543,135101.21756981,38.88374806,-76.99557728,WASHINGTON,DC,20003,807833,6
9700,702 COLUMBIA ROAD NW,397974.6,140006.09,38.92793094,-77.02335835,WASHINGTON,DC,20001,232755,1
9701,1906 SUNDERLAND PLACE NW,396189.43,137761.94,38.90770898,-77.04393374,WASHINGTON,DC,20036,241065,2
9702,609 MASSACHUSETTS AVENUE NE,400171.91,136090.42,38.89265957,-76.99801839,WASHINGTON,DC,20002,5006,6
9703,5066 FULTON STREET NW,391302.55,139657.47,38.92474976,-77.1003007,WASHINGTON,DC,20016,224030,3
9704,1222 C STREET SE,400923.15,135377.26,38.88623435,-76.9893598,WASHINGTON,DC,20003,70977,6
9705,2419 TUNLAW ROAD NW,393601.9,139276.91,38.9213413,-77.07378061,WASHINGTON,DC,20007,271816,3
9706,2915 PORTER STREET NW,394727.84,141049.76,38.93731916,-77.0608103,WASHINGTON,DC,20008,220660,3
9707,3420 25TH STREET SE,402703.04,131039.9,38.8471583,-76.9688619,WASHINGTON,DC,20020,146767,8
9708,1280 4TH STREET NE,400035.41,137888.23,38.90885456,-76.99959174,WASHINGTON,DC,20002,319539,5
9709,522 48TH PLACE NE,405705.21,136440.79,38.895797,-76.93423311,WASHINGTON,DC,20019,11442,7
9710,619 NORTH CAROLINA AVENUE SE,400198.68,135401.59,38.88645432,-76.99771001,WASHINGTON,DC,20003,3822,6
9711,601 SOUTH CAROLINA AVENUE SE,400156.87,135023.22,38.8830455,-76.998192,WASHINGTON,DC,20003,332379,6
9712,226 ADAMS STREET NE,399785.52,139169.07,38.92039311,-77.00247327,WASHINGTON,DC,20002,49331,5
9713,533 - 599 BLOCK OF 48TH PLACE NE,405719.53999999,136562.140007,38.89689007,-76.93406691,WASHINGTON,DC,20019,804984,7
9714,1013 I STREET SE,400688.82,134584.21,38.8790908,-76.99206148,WASHINGTON,DC,20003,75710,6
9715,1532 33RD STREET NW,394250.96,137980.06,38.90966333,-77.06628503,WASHINGTON,DC,20007,272581,2
9716,216 21ST STREET NE,402132.03,136078.97,38.89255385,-76.97542411,WASHINGTON,DC,20002,51052,7
9717,1722 E STREET SE,401756.76,135020.24,38.88301724,-76.97975255,WASHINGTON,DC,20003,57004,7
9718,3400 CARPENTER STREET SE,403787.57,133637.42,38.87055385,-76.95635418,WASHINGTON,DC,20020,35256,7
9719,605 SOUTH CAROLINA AVENUE SE,400168.79,135026.47,38.88307511,-76.99805462,WASHINGTON,DC,20003,5212,6
9720,818 18TH STREET NW,396353.0,136981.79,38.9006818,-77.04204372,WASHINGTON,DC,20006,218770,2
9721,2922 FESSENDEN STREET NW,394812.58,142944.85,38.95439116,-77.05984721,WASHINGTON,DC,20008,219786,3
9722,4351 ALTON PLACE NW,392562.23,142155.56,38.94726485,-77.08580091,WASHINGTON,DC,20016,265646,3
9723,5712 27TH STREET NW,395110.71,144443.42,38.96789237,-77.05641838,WASHINGTON,DC,20015,260050,4
9724,3336 HIGHWOOD DRIVE SE,403635.41,133784.25,38.87187687,-76.95810681,WASHINGTON,DC,20020,35931,7
9725,3138 MONROE STREET NE,403194.99,140573.97,38.93304311,-76.96315047,WASHINGTON,DC,20018,39655,5
9726,82 V STREET NW,399001.85,138896.26,38.91793501,-77.01150976,WASHINGTON,DC,20001,227684,5
9727,1628 K STREET NE,401697.43,137207.88,38.90272443,-76.98043095,WASHINGTON,DC,20002,59166,5
9728,926 SPRING ROAD NW,397679.56,140820.86,38.93526991,-77.02676371,WASHINGTON,DC,20010,230543,1
9729,2800 GEORGIA AVENUE NW,398000.82,139814.45,38.92620465,-77.0230554,WASHINGTON,DC,20001,284501,1
9730,1381 RITTENHOUSE STREET NW,397181.0,144193.3,38.96564831,-77.03252791,WASHINGTON,DC,20011,257607,4
9731,MONTANA AVENUE NE AND NEW YORK AVENUE NE,401926.48505573,138818.55086054,38.9172331,-76.97778574,WASHINGTON,DC,20002,906598,5
9732,1257 DELAFIELD PLACE NE,401073.56,142372.28,38.94924796,-76.98761524,WASHINGTON,DC,20017,69549,5
9733,2220 PROUT STREET SE,402234.34,133927.34,38.87317089,-76.97425178,WASHINGTON,DC,20020,50020,8
9734,1712 16TH STREET NW,396798.38,138372.03,38.91320697,-77.03691573,WASHINGTON,DC,20009,241978,2
9735,4330 BLAGDEN AVENUE NW,396187.79,141839.29,38.94443902,-77.04397529,WASHINGTON,DC,20011,258900,4
9736,1505 22ND STREET NW,395794.85,138007.82,38.90992181,-77.04848453,WASHINGTON,DC,20037,225586,2
9737,3629 10TH STREET NW,397660.14,140822.51,38.93528472,-77.02698771,WASHINGTON,DC,20010,230524,1
9738,1009 GIRARD STREET NE,400700.09,139825.81,38.92630898,-76.99192625,WASHINGTON,DC,20017,75923,5
9739,TAYLOR STREET NW AND 14TH STREET NW,397162.69999532,141435.69700697,38.94080669,-77.03272766,WASHINGTON,DC,20011,902177,4
9740,1364 PARKWOOD PLACE NW,397225.84,140806.38,38.93513816,-77.03199681,WASHINGTON,DC,20010,230255,1
9741,2752 UNICORN LANE NW,395156.15,145157.59,38.97432603,-77.05589908,WASHINGTON,DC,20015,260505,4
9742,336 17TH PLACE NE,401726.06,136281.05,38.89437516,-76.98010322,WASHINGTON,DC,20002,35661,7
9743,522 G STREET SE,400118.91,134848.62,38.88147297,-76.99862954,WASHINGTON,DC,20003,11457,6
9744,4506 LEE STREET NE,405478.89,137462.69,38.90500441,-76.93683386,WASHINGTON,DC,20019,20531,7
9745,3245 ELLICOTT STREET NW,394155.83,142882.8,38.95382774,-77.0674236,WASHINGTON,DC,20008,220520,3
9746,1918 PARK ROAD NW,396100.92,140543.12,38.93276236,-77.04497,WASHINGTON,DC,20010,233336,1
9747,5232 NORTH CAPITOL STREET NW,399188.64,142943.29,38.95439205,-77.00936065,WASHINGTON,DC,20011,298100,4
9748,1408 30TH STREET SE,403081.12,133847.65,38.87245045,-76.96449397,WASHINGTON,DC,20020,286143,7
9749,1243 PENN STREET NE,401181.64,137550.71,38.90581361,-76.98637672,WASHINGTON,DC,20002,69821,5
9750,817 UPSHUR STREET NW,397911.85,141579.79,38.94210716,-77.02408681,WASHINGTON,DC,20011,252464,4
9751,4915 16TH STREET NW,396873.57,142493.89,38.95033855,-77.03606754,WASHINGTON,DC,20011,255774,4
9752,5500 ILLINOIS AVENUE NW,397592.21,143162.27,38.95636176,-77.02777942,WASHINGTON,DC,20011,302317,4
9753,1111 G STREET SE,400773.61,134804.48,38.88107501,-76.99108404,WASHINGTON,DC,20003,74119,6
9754,173 CHESAPEAKE STREET SW,398989.26,129009.11,38.8288676,-77.0116404,WASHINGTON,DC,20032,56790,8
9755,3322 14TH STREET NW,397141.08,140334.87,38.93089038,-77.03297246,WASHINGTON,DC,20010,284634,1
9756,300 - 399 BLOCK OF PENNSYLVANIA AVENUE SE,399886.38214184,135436.61120212,38.88676949,-77.00130957,WASHINGTON,DC,20003,809147,6
9757,1100 EUCLID STREET NW,397637.01,139516.14,38.92351648,-77.02724999,WASHINGTON,DC,20009,232003,1
9758,30 E STREET SW,399107.41,135008.35,38.8829111,-77.01028749,WASHINGTON,DC,20024,42653,6
9759,4122 BECK STREET SE,405371.1,133710.15,38.87120079,-76.93810591,WASHINGTON,DC,20019,26434,7
9760,2901 M STREET SE,402859.52,134368.48,38.87714304,-76.96704546,WASHINGTON,DC,20019,43675,7
9761,611 ALABAMA AVENUE SE,400273.77,130495.27,38.84225581,-76.99684648,WASHINGTON,DC,20032,307835,8
9762,1610 TULIP STREET NW,396444.93,147272.84,38.99338682,-77.04103726,WASHINGTON,DC,20012,256732,4
9763,610 TUCKERMAN STREET NW,398121.15,144354.53,38.96710323,-77.02168014,WASHINGTON,DC,20011,251510,4
9764,7500 MORNINGSIDE DRIVE NW,397373.1,145886.28,38.98089967,-77.03031779,WASHINGTON,DC,20012,257289,4
9765,2826 27TH STREET NW,395178.64,139943.49,38.92735613,-77.05560289,WASHINGTON,DC,20008,220067,3
9766,1721 1ST STREET NW,398967.99,138372.85,38.91321992,-77.01189942,WASHINGTON,DC,20001,226824,5
9767,4232 INGOMAR STREET NW,392779.4,143329.09,38.95783813,-77.08330803,WASHINGTON,DC,20015,265934,3
9768,555 PENNSYLVANIA AVENUE NW,398321.34,136142.24,38.8931248,-77.01935005,WASHINGTON,DC,20001,297641,6
9769,511 M STREET NE,400090.49,137507.03,38.90542058,-76.99895673,WASHINGTON,DC,20002,331332,6
9770,706 Q STREET NW,398051.96,138122.78,38.91096565,-77.02246083,WASHINGTON,DC,20001,225965,2
9771,731 6TH STREET SE,400115.17,134724.86,38.88035809,-76.99867266,WASHINGTON,DC,20003,78284,6
9772,1300 - 1399 BLOCK OF EASTERN AVENUE NE,406154.78,137824.650007,38.90826027,-76.92903829,WASHINGTON,DC,20019,802877,7
9773,214 34TH STREET NE,403663.7,136068.6,38.89245539,-76.95776862,WASHINGTON,DC,20019,51137,7
9774,247 10TH STREET NE,400657.32,136157.88,38.89326704,-76.992423,WASHINGTON,DC,20002,46751,6
9775,726 COLUMBIA ROAD NW,397928.69,140001.4,38.92788859,-77.0238878,WASHINGTON,DC,20001,232766,1
9776,446 IRVING STREET NW,398325.76,140155.27,38.92927554,-77.01930889,WASHINGTON,DC,20010,229351,1
9777,639 10TH STREET NE,400655.67,136728.37,38.89840623,-76.99244148,WASHINGTON,DC,20002,2236,6
9778,5106 JUST STREET NE,406381.72,137228.46,38.9028883,-76.92642731,WASHINGTON,DC,20019,13430,7
9779,2006 10TH STREET NW,397724.11,138830.97,38.91734447,-77.02624328,WASHINGTON,DC,20001,239171,1
9780,777 7TH STREET NW,398119.69,136840.45,38.89941412,-77.0216764,WASHINGTON,DC,20001,297664,2
9781,1817 47TH PLACE NW,392162.33,138350.46,38.91298388,-77.09037063,WASHINGTON,DC,20007,224413,3
9782,721 G STREET NE,400407.5,136764.31,38.89873014,-76.99530235,WASHINGTON,DC,20002,77735,6
9783,13TH STREET NW AND M STREET NW,397430.80933956,137532.69162736,38.905648,-77.02962047,WASHINGTON,DC,20005,903983,2
9784,COLUMBUS CIRCLE,399437.42,136541.19,38.89672011,-77.00648523,WASHINGTON,DC,20002,307538,6
9785,901 PORTER COURT NE,406747.92,137207.74,38.90269857,-76.92220572,WASHINGTON,DC,20019,290155,7
9786,1621 17TH PLACE SE,401722.82,133587.55,38.87011107,-76.98014732,WASHINGTON,DC,20020,59513,8
9787,1442 MONROE STREET NW,397038.83,140404.74,38.93151945,-77.03415203,WASHINGTON,DC,20010,234457,1
9788,5413 MACARTHUR BOULEVARD NW,390819.28,140172.51,38.92938448,-77.10588075,WASHINGTON,DC,20016,285189,3
9789,1204 FRANKLIN STREET NE,400869.13,139752.13,38.9256451,-76.9899769,WASHINGTON,DC,20017,72191,5
9790,692 4TH STREET NE,399933.51,136757.34,38.89866744,-77.0007665,WASHINGTON,DC,20002,353,6
9791,500 12TH STREET NW,397548.16,136496.9,38.89631789,-77.02826383,WASHINGTON,DC,20004,302118,2
9792,2401 ONTARIO ROAD NW,396543.39,139320.52,38.92175065,-77.03986062,WASHINGTON,DC,20009,235763,1
9793,1206 5TH STREET NE,400022.62,137566.15,38.90595349,-76.99973921,WASHINGTON,DC,20002,72031,6
9794,3187 WESTOVER DRIVE SE,403208.24,133319.97,38.86769644,-76.96303153,WASHINGTON,DC,20020,303509,7
9795,22 14TH STREET NE,401234.67,135852.51,38.89051554,-76.98576838,WASHINGTON,DC,20002,50852,6
9796,3612 17TH STREET NE,401600.2,140746.53,38.93460193,-76.98154363,WASHINGTON,DC,20018,32698,5
9797,1605 CONNECTICUT AVENUE NW,396172.54,138182.75,38.91149937,-77.04413081,WASHINGTON,DC,20009,241040,2
9798,6 14TH STREET NE,401238.18,135821.69,38.89023789,-76.98572798000001,WASHINGTON,DC,20002,288743,6
9799,1716 FRANKFORD STREET SE,401723.39,132067.1,38.85641423,-76.98014456,WASHINGTON,DC,20020,57453,8
9800,3817 17TH PLACE NE,401688.97,140988.23,38.93677907,-76.98051918,WASHINGTON,DC,20018,30182,5
9801,3731 APPLETON STREET NW,393602.79,142339.13,38.9489267,-77.0737989,WASHINGTON,DC,20016,222560,3
9802,1 DUPONT CIRCLE NW,396140.8,137911.97,38.90906029,-77.04449525,WASHINGTON,DC,20036,241055,2
9803,1338 EAST CAPITOL STREET NE,401124.7,135806.05,38.89009715,-76.98703604,WASHINGTON,DC,20003,66896,6
9804,3605 T STREET NW,393800.92,138638.75,38.91559397,-77.07147982,WASHINGTON,DC,20007,273525,2
9805,2312 19TH STREET NW,396058.35,139114.39,38.91989172,-77.04545278,WASHINGTON,DC,20009,235138,1
9806,22 FRANKLIN STREET NE,399304.85,139727.54,38.92542374,-77.00801668,WASHINGTON,DC,20002,50881,5
9807,509 17TH STREET SE,401648.78,134965.99,38.88252875,-76.9809972,WASHINGTON,DC,20003,13795,7
9808,1606 A STREET NE,401576.58,135921.77,38.89113891,-76.98182714000001,WASHINGTON,DC,20002,60337,7
9809,631 4TH STREET SW,398454.67,134845.15,38.88144036,-77.01781023,WASHINGTON,DC,20024,2828,6
9810,1301 CORCORAN STREET NW,397411.24,138240.2,38.91202142,-77.02984876,WASHINGTON,DC,20009,218074,2
9811,1522 ISHERWOOD STREET NE,401524.08,136421.2,38.89563805,-76.98243119,WASHINGTON,DC,20002,61594,7
9812,1609 6TH STREET NW,398297.18,138181.8,38.91149783,-77.0196336,WASHINGTON,DC,20001,238809,2
9813,2732 CENTRAL AVENUE NE,403129.55,139990.98,38.92779159,-76.96390788,WASHINGTON,DC,20018,44931,5
9814,3825 SUITLAND ROAD SE,404228.13,132630.37,38.86147959,-76.95128361,WASHINGTON,DC,20020,29960,7
9815,1115 6TH STREET NE,400155.91,137370.65,38.90419234,-76.99820253,WASHINGTON,DC,20002,309096,6
9816,1717 2ND STREET NW,398796.23,138427.57,38.91371263,-77.01387996,WASHINGTON,DC,20001,226968,5
9817,1625 5TH STREET NW,398376.79,138252.14,38.91213163,-77.01871586,WASHINGTON,DC,20001,237280,2
9818,701 BRANDYWINE STREET SE,400332.74,129119.74,38.82986472,-76.99616788,WASHINGTON,DC,20032,345,8
9819,1364 SPRING ROAD NW,397230.02,140972.99,38.93663904,-77.03194927,WASHINGTON,DC,20010,230166,1
9820,3513 RITTENHOUSE STREET NW,393779.83,144676.91,38.96998728,-77.07177775,WASHINGTON,DC,20015,261799,3
9821,1833 PRIMROSE ROAD NW,395992.57,147031.7,38.99121263,-77.04625758,WASHINGTON,DC,20012,256628,4
9822,8138 WEST BEACH DRIVE NW,396107.08,146906.01,38.99008091,-77.04493508,WASHINGTON,DC,20012,256594,4
9823,1344 F STREET NE,401142.56,136631.66,38.89753453,-76.9868288,WASHINGTON,DC,20002,66505,6
9824,25 V STREET NE,399305.54,138894.64,38.91792071,-77.00800788,WASHINGTON,DC,20002,46666,5
9825,1306 EAST CAPITOL STREET NE,401048.13,135804.84,38.89008635,-76.98791863,WASHINGTON,DC,20003,152295,6
9826,121 13TH STREET NE,401033.89,135910.1,38.89103459,-76.98808261,WASHINGTON,DC,20002,145707,6
9827,2129 CHANNING STREET NE,402223.81,139369.07,38.92219199,-76.97435551,WASHINGTON,DC,20018,51462,5
9828,1416 G STREET SE,401311.43,134845.91,38.88144759,-76.98488551,WASHINGTON,DC,20003,64395,6
9829,800 - 819 BLOCK OF 50TH PLACE NE,406199.99999999,136945.880007,38.90034368,-76.92852485,WASHINGTON,DC,20019,813848,7
9830,116 13TH STREET NE,400996.37,135932.09,38.89123272,-76.98851507,WASHINGTON,DC,20002,72741,6
9831,141 13TH STREET NE,401035.05,135981.15,38.89167463,-76.98806914,WASHINGTON,DC,20002,64735,6
9832,1377 FLORIDA AVENUE NE,401191.77,136997.57,38.90083038,-76.98626089,WASHINGTON,DC,20002,65458,6
9833,1383 F STREET NE,401208.53,136587.41,38.89713582,-76.98606839,WASHINGTON,DC,20002,65310,6
9834,707 JACKSON STREET NE,400374.6,140146.85,38.92920121,-76.99567977,WASHINGTON,DC,20017,76631,5
9835,MINTWOOD PLACE NW AND COLUMBIA ROAD NW,396210.06249044,139249.66202894,38.92111063,-77.04370407,WASHINGTON,DC,20009,900135,1
9836,3247 P STREET NW,394371.82,137904.52,38.90898363,-77.06489092,WASHINGTON,DC,20007,272607,2
9837,1531 27TH STREET NW,395220.54,138028.15,38.91010235,-77.05510634,WASHINGTON,DC,20007,272673,2
9838,162 57TH STREET SE,407094.66,135470.57,38.88704678,-76.91822623,WASHINGTON,DC,20019,303453,7
9839,500 - 598 BLOCK OF G STREET SW,398317.91999999,134827.170007,38.88127781,-77.01938625,WASHINGTON,DC,20024,801609,6
9840,207 ADAMS STREET NE,399722.05,139127.78,38.92002114,-77.00320516,WASHINGTON,DC,20002,52084,5
9841,250 M STREET SE,399785.22,134322.15,38.87673031,-77.00247522,WASHINGTON,DC,20003,299790,8
9842,4101 12TH STREET NE,400870.56,141326.3,38.9398257,-76.98995841,WASHINGTON,DC,20017,26824,5
9843,1525 NEW HAMPSHIRE AVENUE NW,396343.78,138082.39,38.91059635,-77.04215587,WASHINGTON,DC,20036,225716,2
9844,2610 UNIVERSITY PLACE NW,397022.12,139562.79,38.92393485,-77.0343411,WASHINGTON,DC,20009,234278,1
9845,3328 POPE STREET SE,403705.23,133855.56,38.8725193,-76.95730184,WASHINGTON,DC,20020,36186,7
9846,5505 CALL PLACE SE,406734.37,135057.67,38.88333039,-76.92238301,WASHINGTON,DC,20019,8362,7
9847,1323 V STREET NW,397354.7,138935.52,38.91828526,-77.03050335,WASHINGTON,DC,20009,240327,1
9848,16 4TH STREET SE,399972.57,135692.56,38.88907518,-77.00031617,WASHINGTON,DC,20003,60456,6
9849,3014 G STREET SE,403157.9,134735.86,38.88045152,-76.96360509,WASHINGTON,DC,20019,42125,7
9850,2511 NORTH CAPITOL STREET NE,399243.39,139434.21,38.92278128,-77.00872513,WASHINGTON,DC,20002,46419,5
9851,2000 - 2199 BLOCK OF CATHEDRAL AVENUE NW,395691.76999999,139492.74000701,38.92329796,-77.04968234,WASHINGTON,DC,20008,806451,3
9852,726 GIRARD STREET NW,397937.82,139769.76,38.92580159,-77.02378181,WASHINGTON,DC,20001,232431,1
9853,3323 U STREET SE,403607.65,133040.47,38.86517704,-76.95843061,WASHINGTON,DC,20020,36307,7
9854,80 57TH PLACE SE,407106.11,135443.72,38.88680482,-76.91809453,WASHINGTON,DC,20019,307220,7
9855,126 11TH STREET NE,400713.18,135926.86,38.89118555,-76.99177934,WASHINGTON,DC,20002,69372,6
9856,4505 JAY STREET NE,405447.29,137049.61,38.90128344,-76.93720146,WASHINGTON,DC,20019,20507,7
9857,1618 HOBART STREET NW,396714.53,139980.75,38.92769886,-77.03789025,WASHINGTON,DC,20009,236353,1
9858,607 GALVESTON STREET SE,400061.77,128432.58,38.82367452,-76.99928866,WASHINGTON,DC,20032,5082,8
9859,2755 WOODLEY PLACE NW,395493.5,139890.4,38.92687955,-77.05197139,WASHINGTON,DC,20008,219146,3
9860,3518 COMMODORE JOSHUA BARNEY DRIVE NE,403892.55,139865.59,38.92665899,-76.95510915,WASHINGTON,DC,20018,146228,5
9861,3100 DENVER STREET SE,403242.44,132333.13,38.85880612,-76.9626421,WASHINGTON,DC,20020,296174,7
9862,418 L STREET SE,400005.62,134429.82,38.87769993,-76.99993523,WASHINGTON,DC,20003,307715,8
9863,2018 37TH STREET SE,404068.23,132880.59,38.86373477,-76.95312449,WASHINGTON,DC,20020,145411,7
9864,208 CEDAR STREET NW,398644.49,145315.61,38.97576183,-77.01564319,WASHINGTON,DC,20012,245140,4
9865,1320 MARYLAND AVENUE NE,401074.28,136762.38,38.89871219,-76.98761572,WASHINGTON,DC,20002,67759,6
9866,2517 Q STREET NW,395309.48,138101.04,38.91075945,-77.05408138,WASHINGTON,DC,20007,273155,2
9867,3220 N STREET NW,394456.2,137653.76,38.90672523,-77.06391603,WASHINGTON,DC,20007,303716,2
9868,1756 STANTON TERRACE SE,401739.84,131300.79,38.84951094,-76.97995697,WASHINGTON,DC,20020,298944,8
9869,1225 HAMILTON STREET NE,400923.13,143037.61,38.9552416,-76.98934973,WASHINGTON,DC,20011,70927,5
9870,1836 MICHIGAN AVENUE NE,401786.68,141899.25,38.94498561,-76.97938981,WASHINGTON,DC,20018,54996,5
9871,500 H STREET SW,398321.67,134700.7,38.88013886,-77.01934273,WASHINGTON,DC,20024,15430,6
9872,7553 9TH STREET NW,397819.63,146038.17,38.98226915,-77.02516475,WASHINGTON,DC,20012,253675,4
9873,1314 1/2 5TH STREET NW,398340.78,137758.68,38.9076863,-77.01912987,WASHINGTON,DC,20001,285589,2
9874,3411 13TH STREET NW,397442.71,140430.03,38.93174854,-77.02949406,WASHINGTON,DC,20010,230939,1
9875,1400 - 1407 BLOCK OF HOWARD ROAD SE,400879.45359876,132468.15871937,38.86002805,-76.98986717,WASHINGTON,DC,20020,809965,8
9876,424 MARIETTA PLACE NW,398331.45,143486.77,38.95928665,-77.01925137,WASHINGTON,DC,20011,248835,4
9877,3023 DOUGLAS STREET NE,403017.35,139482.46,38.92321107,-76.96520408,WASHINGTON,DC,20018,41737,5
9878,3801 V STREET SE,404177.48,132924.42,38.86412909,-76.95186541,WASHINGTON,DC,20020,145472,7
